id,amount,currency,merchant_name,issued_at,sender_account_id,recipient_account_id,credit_card_id
18230,2682.53,EUR,Olivier SA,2001-03-21T19:40:02+01:00,386,896,809
18231,1361.55,EUR,Berger et Rey,2008-06-17T04:31:32+02:00,113,443,113
18232,7121.7,EUR,Morel et Guerin,2022-03-05T16:58:29+01:00,679,435,679
18233,9456.47,EUR,Royer et Marchand,2017-01-25T04:07:07+01:00,291,8,291
18234,8777.65,DOP,Dupuy et Petit,2014-05-21T05:50:34+02:00,381,286,381
18235,4188.47,EUR,Dupuis et Rodriguez,2018-08-02T07:29:36+02:00,469,705,469
18236,2115.03,EUR,Philippe GIE,2007-08-29T19:32:38+02:00,567,905,966
18237,4392.19,EUR,Fontaine et Morel,2009-10-13T07:14:11+02:00,869,150,869
18238,8596.74,EUR,Faure SAS,1999-04-24T22:32:38+02:00,546,136,144
18239,8586.83,EUR,Nicolas SA,2007-05-18T18:12:51+02:00,89,274,89
18240,8504.59,EUR,David et Philippe,2018-07-04T13:20:21+02:00,592,15,592
18241,3647.2,EUR,Fleury et Gaillard,2002-08-16T12:33:50+02:00,143,490,143
18242,3736.53,EUR,Collet SCOP,2023-04-05T21:49:28+02:00,66,158,66
18243,5789.98,EUR,Roux et Dumas,2003-04-04T12:21:12+02:00,502,262,502
18244,1839.2,EUR,Thomas et Noel,2005-05-04T15:25:26+02:00,565,476,565
18245,7337.3,EUR,Martinez SEM,2015-07-18T20:07:34+02:00,626,103,626
18246,685.99,EUR,Benoit SCOP,2021-09-03T01:17:45+02:00,284,268,284
18247,2688.41,EUR,Duval et Chevalier,2009-12-17T10:57:02+01:00,160,685,160
18248,404.77,EUR,Robin et Huet,2000-05-24T16:24:20+02:00,992,37,992
18249,6542.34,EUR,Henry et Benoit,2002-10-29T20:55:52+01:00,179,908,179
18250,58027.43,EUR,Morin et Colin,2017-02-05T07:16:03+01:00,513,349,704
18251,8793.44,EUR,Joly et Giraud,2022-11-08T20:22:00+01:00,390,305,390
18252,891780.85,EUR,Rey SA,2004-03-28T10:42:43+02:00,513,704,513
18253,602020.24,EUR,Perrin et Guerin,2023-06-03T05:22:22+02:00,220,61,220
18254,5128.52,EUR,Pierre SEM,2023-09-06T20:52:11+02:00,674,758,674
18255,8678.72,EUR,Pons SA,2011-07-06T16:31:23+02:00,654,397,654
18256,868908.33,EUR,Paris SA,2005-06-03T01:23:21+02:00,480,759,480
18257,7144.44,EUR,Boyer et Moreau,2012-07-30T03:02:15+02:00,371,887,371
18258,5765.81,EUR,Paul et Meunier,2004-07-08T17:09:20+02:00,927,957,927
18259,495821.24,EUR,Vidal et Carpentier,2017-04-10T05:17:29+02:00,40,594,40
18260,8370.17,EUR,Adam et Picard,2018-08-24T00:48:20+02:00,178,762,178
18261,1874.51,EUR,Da silva et Marie,2007-06-23T11:49:11+02:00,942,971,942
18262,6978.52,EUR,Paris EURL,2007-01-09T12:52:51+01:00,969,480,969
18263,8299,EUR,Martin EI,2006-07-10T11:38:31+02:00,40,374,40
18264,2415.45,EUR,Giraud EI,2008-03-02T08:40:54+01:00,146,858,146
18265,3667.62,EUR,Girard SARL,2020-12-17T06:41:25+01:00,450,53,450
18266,1470.27,EUR,Perez et Robin,2005-01-06T18:37:02+01:00,283,853,283
18267,714345.63,EUR,Adam EURL,2001-03-14T15:10:00+01:00,706,933,706
18268,981558.6,EUR,Bourgeois SEM,2007-07-20T11:11:30+02:00,325,126,325
18269,7325.59,EUR,Riviere et Petit,2017-10-05T07:02:43+02:00,931,837,931
18270,9814.08,EUR,Carre et Faure,2016-10-05T19:59:44+02:00,400,645,400
18271,6434.88,EUR,Prevost et Olivier,1999-02-06T02:36:34+01:00,202,332,202
18272,6385.11,EUR,Charpentier SEM,1999-07-29T17:23:13+02:00,191,178,191
18273,2748.28,EUR,Martinez GIE,2004-01-16T11:33:29+01:00,133,605,133
18274,9234.95,EUR,Andre et Robin,2015-01-01T20:33:50+01:00,185,793,185
18275,9868.39,EUR,Gonzalez EURL,2018-12-28T21:49:34+01:00,23,600,23
18276,6282.3,EUR,Garnier et Francois,2001-02-10T02:16:48+01:00,67,817,67
18277,9923.5,HKD,Fournier SARL,2005-06-19T21:33:01+02:00,417,631,417
18278,361.51,EUR,Renault et Lopez,2013-10-15T07:11:50+02:00,531,819,531
18279,8207.65,EUR,Olivier SEM,2006-04-30T00:56:03+02:00,727,168,727
18280,961862.55,EUR,Robert GIE,2007-02-18T05:41:37+01:00,34,337,34
18281,5584.82,EUR,David SARL,2000-01-19T00:59:33+01:00,345,979,345
18282,5302.9,EUR,Lemaire et Prevost,2013-11-04T23:23:46+01:00,946,524,145
18283,4963.83,EUR,Carre EI,2003-08-29T02:53:09+02:00,76,852,76
18284,145188.64,EUR,Chevalier EURL,2007-02-01T05:27:39+01:00,441,801,441
18285,8661.43,EUR,David et Arnaud,2001-10-09T22:15:08+02:00,566,831,566
18286,7614.02,EUR,Martin EI,2005-12-07T13:44:26+01:00,943,87,943
18287,902.64,EUR,Laine et Poirier,2020-03-22T14:36:45+01:00,493,270,493
18288,6110.92,EUR,Menard et Roy,2013-10-16T17:37:22+02:00,206,906,206
18289,5702.67,EUR,Dupuy EI,2018-05-02T17:45:05+02:00,324,817,324
18290,613.88,EUR,Gerard SA,2001-06-05T16:50:55+02:00,433,773,433
18291,7199.53,EUR,Remy SAS,2004-12-21T12:26:50+01:00,306,394,306
18292,9960.3,EUR,Deschamps SA,2011-05-20T00:06:29+02:00,856,413,856
18293,5209.41,EUR,Lucas et Mathieu,2020-05-07T20:06:45+02:00,978,102,978
18294,8815.71,EUR,Duval SEM,2015-09-05T14:31:30+02:00,918,486,918
18295,2341.13,EUR,Denis et Blanchard,2015-09-19T20:05:58+02:00,50,698,50
18296,6029.8,EUR,Brun et Bourgeois,2023-06-11T02:46:31+02:00,521,995,521
18297,3422.08,EUR,Riviere et Richard,2015-05-16T19:07:25+02:00,866,483,866
18298,506257.58,EUR,Martin SCOP,2010-09-15T21:49:26+02:00,329,433,329
18299,9253.03,EUR,Marchal SARL,2000-03-25T13:43:05+01:00,81,237,81
18300,512.75,EUR,Vidal et Fabre,2022-06-26T19:43:40+02:00,796,881,796
18301,3345.06,EUR,Picard et Muller,2003-10-09T18:14:57+02:00,132,352,132
18302,3925.6,EUR,Louis SARL,2018-05-01T12:11:38+02:00,451,908,451
18303,5694.79,EUR,Fernandez SCOP,2007-06-05T20:25:14+02:00,977,503,977
18304,1559.39,EUR,Laurent et Lucas,2015-12-14T09:52:18+01:00,80,414,80
18305,4751.36,EUR,Caron SA,2009-11-03T14:21:08+01:00,676,514,676
18306,8044.64,EUR,Perez GIE,2005-11-03T07:59:00+01:00,226,338,226
18307,7874.41,EUR,Lucas SARL,2013-07-27T21:35:31+02:00,394,679,394
18308,8726.68,EUR,Jean et Leclerc,2017-10-16T21:24:50+02:00,122,534,122
18309,4145.25,EUR,Benoit et Bourgeois,2000-10-05T20:38:58+02:00,517,293,517
18310,8699.99,EUR,Nicolas et Paul,2004-03-01T21:24:36+01:00,391,440,391
18311,4675.85,EUR,Charpentier SA,2014-01-03T04:28:33+01:00,433,763,433
18312,5819.21,EUR,Henry et Benoit,2002-02-15T03:47:22+01:00,36,72,36
18313,6070.57,EUR,Joly EURL,2019-04-21T03:29:16+02:00,235,796,235
18314,4975.02,EUR,Brun EI,2019-01-24T16:39:17+01:00,361,572,361
18315,9735.11,EUR,Petit et Aubert,2002-11-29T03:18:50+01:00,936,547,936
18316,1640.7,EUR,Fournier et Gerard,2005-02-21T20:24:55+01:00,100,248,100
18317,6731.58,EUR,Muller SAS,2002-01-20T12:02:34+01:00,296,980,296
18318,1798.35,EUR,Huet SARL,2013-11-06T23:01:29+01:00,95,72,95
18319,3554.55,EUR,Roux SARL,2017-03-19T02:53:05+01:00,539,165,539
18320,8683.95,EUR,Fontaine et Francois,2001-01-17T00:49:30+01:00,952,45,952
18321,75.33,EUR,Lecomte SEM,2011-08-09T00:12:56+02:00,980,876,980
18322,1865.19,CHF,Lecomte et Olivier,2007-10-23T03:57:55+02:00,640,116,640
18323,878.75,EUR,Renault SA,2011-07-03T22:01:23+02:00,338,654,338
18324,7226.03,EUR,Garnier SAS,2021-05-21T13:51:52+02:00,325,867,325
18325,7352.39,EUR,Leclerc EURL,2019-10-31T01:25:23+01:00,238,25,238
18326,8785.01,EUR,Denis EI,2003-06-06T18:49:25+02:00,611,153,611
18327,9837.09,EUR,Morel et Charles,2012-02-03T12:40:40+01:00,161,286,161
18328,8811.52,EUR,Morin GIE,2007-11-30T22:29:05+01:00,890,577,890
18329,4135.91,EUR,Faure SEM,2003-07-03T06:24:57+02:00,201,768,201
18330,426.34,EUR,Dupont et Schneider,2013-12-07T23:02:29+01:00,561,3,561
18331,7670.93,EUR,Lacroix et Vasseur,2018-11-04T15:42:09+01:00,329,656,329
18332,635.35,EUR,Poirier SAS,2013-01-14T04:39:48+01:00,332,756,332
18333,1331.19,UGX,Adam SAS,2012-04-09T18:34:20+02:00,664,84,664
18334,7855.3,EUR,Leroux EI,2002-06-16T05:45:14+02:00,944,450,944
18335,8626.17,EUR,Poirier SAS,2021-11-24T03:12:30+01:00,150,277,150
18336,9575.03,EUR,Leclercq et Bernard,2021-07-21T06:20:16+02:00,229,841,229
18337,2557.29,EUR,Renaud SEM,2017-07-04T18:53:51+02:00,591,692,591
18338,6669.54,PAB,Lefebvre EI,2012-09-10T08:32:04+02:00,434,483,434
18339,5810.02,NAD,Poirier SA,2001-04-07T17:16:01+02:00,291,900,46
18340,4812.29,EUR,David GIE,2013-12-04T20:11:32+01:00,717,676,717
18341,7849.22,EUR,Garnier et Aubert,2004-12-19T07:10:23+01:00,144,9,144
18342,8757.17,EUR,Marchal et Perez,2018-12-26T21:47:15+01:00,259,619,259
18343,7272.09,EUR,Prevost SCOP,2015-11-05T13:50:30+01:00,956,283,956
18344,8219.75,EUR,Marchal et Duval,2007-02-25T23:14:35+01:00,608,234,608
18345,2920.17,EUR,Jacquet SEM,2019-05-16T15:10:33+02:00,922,496,922
18346,6223.87,EUR,Morel et Perrin,2015-10-11T13:22:14+02:00,542,720,542
18347,8631.65,EUR,Marie et Garnier,2005-12-02T10:59:56+01:00,42,398,42
18348,6374.24,EUR,Bernard SA,2006-01-01T17:30:57+01:00,553,974,553
18349,5113.07,EUR,Paul SCOP,2016-04-28T00:13:21+02:00,603,80,603
18350,1354.1,EUR,Colin SARL,2007-07-11T04:28:08+02:00,508,137,508
18351,23.74,EUR,Lefebvre SA,2014-11-04T23:44:00+01:00,624,85,624
18352,4605.52,EUR,Dumas SCOP,2001-08-28T20:17:18+02:00,494,86,494
18353,6054.77,EUR,Nguyen SEM,2008-06-23T10:27:05+02:00,179,932,179
18354,599578.8,EUR,Charles GIE,2000-09-11T02:00:28+02:00,163,192,163
18355,5003.31,EUR,Schmitt SARL,2021-02-10T05:46:18+01:00,881,792,881
18356,4029.11,EUR,Leclerc et Brun,2015-04-15T04:08:31+02:00,478,274,478
18357,7769.86,EUR,Le gall EI,2015-09-11T23:20:05+02:00,299,965,299
18358,2618.21,EUR,Roy EURL,2009-01-27T02:28:07+01:00,252,633,252
18359,9548.81,EUR,Meyer et Adam,2023-05-08T03:02:25+02:00,420,242,420
18360,4902.36,EUR,Aubert SARL,2008-07-26T05:30:46+02:00,28,508,28
18361,402.29,EUR,Mercier EI,2021-06-01T04:39:12+02:00,92,381,752
18362,6676.69,EUR,Jean SCOP,2009-05-06T02:28:48+02:00,294,501,294
18363,4944.01,EUR,Nguyen et Masson,1999-11-23T14:23:38+01:00,699,812,699
18364,9173.16,EUR,Deschamps GIE,2010-02-13T23:36:27+01:00,798,113,798
18365,1130.27,EUR,Thomas SAS,2021-03-25T10:15:39+01:00,983,126,983
18366,7040.71,BBD,Thomas SEM,2008-09-24T17:17:49+02:00,274,140,274
18367,5832.77,EUR,Bourgeois SA,2016-01-25T15:46:14+01:00,158,950,158
18368,3564.4,EUR,Nguyen et Baron,2023-09-16T20:27:27+02:00,528,726,528
18369,3437.2,EUR,Leclercq SCOP,2005-07-18T02:07:09+02:00,471,527,471
18370,5539.3,EUR,Michel et Gaillard,2015-03-14T05:42:01+01:00,238,620,238
18371,271.69,EUR,Menard SCOP,2018-07-04T03:32:53+02:00,124,663,124
18372,2751.34,EUR,Lemoine et Perrot,2000-09-22T08:32:53+02:00,851,374,851
18373,404.27,EUR,Blanc et Dupuy,2011-12-13T02:41:35+01:00,480,738,480
18374,732072.09,EUR,Barbier SEM,2007-12-26T20:40:35+01:00,510,864,510
18375,8844.44,HRK,Marie et Clement,2014-12-07T20:55:13+01:00,847,942,847
18376,579.82,EUR,Marty GIE,2010-04-07T15:54:59+02:00,869,315,869
18377,1963.78,EUR,Louis SARL,2005-08-29T10:47:27+02:00,598,227,598
18378,5645.57,EUR,Rodriguez et Philippe,2002-03-06T07:30:00+01:00,253,571,253
18379,402.77,EUR,Royer SAS,2013-01-22T10:18:43+01:00,2,132,2
18380,493427.07,EUR,Denis SARL,2018-02-02T15:39:25+01:00,265,594,265
18381,6311.18,EUR,Rolland SEM,2003-06-27T10:05:40+02:00,458,472,458
18382,4964.88,EUR,Pierre et Thomas,2008-10-14T05:40:45+02:00,50,764,50
18383,1042.16,EUR,Dupuy SA,2002-07-26T19:45:02+02:00,597,722,597
18384,9096.85,EUR,Marchal et Dupont,2016-07-20T17:52:56+02:00,779,714,779
18385,5279.32,EUR,Joly EURL,2010-07-03T15:19:45+02:00,989,643,989
18386,9925.07,EUR,Deschamps EURL,2013-07-20T03:21:20+02:00,206,26,206
18387,2342.31,EUR,Brun SARL,2012-02-08T18:58:50+01:00,121,394,121
18388,2849.54,EUR,Deschamps et Laurent,2004-07-08T09:28:42+02:00,65,765,65
18389,7157.31,EUR,David SCOP,2022-09-12T07:12:56+02:00,614,327,523
18390,5291.36,EUR,Picard SARL,2014-11-28T12:16:38+01:00,766,588,766
18391,2530.32,EUR,Benoit SARL,2019-01-19T18:51:40+01:00,489,186,489
18392,2726.14,EUR,Aubry SA,1999-10-07T18:04:24+02:00,48,292,48
18393,8722.36,EUR,Meunier et Gautier,2012-09-24T01:18:57+02:00,615,304,120
18394,6292.28,EUR,Da silva EI,2008-10-05T15:01:27+02:00,651,337,651
18395,6918.29,EUR,Blanchard et Royer,2004-09-01T12:46:34+02:00,735,837,735
18396,2580.87,EUR,Boyer SEM,2014-07-12T13:46:46+02:00,508,204,508
18397,4940.85,EUR,Andre et Guillot,2011-04-05T16:33:29+02:00,524,877,623
18398,4553.95,EUR,Moulin SAS,2005-04-19T11:18:03+02:00,897,32,897
18399,9666.32,EUR,Lambert SAS,2012-04-25T23:52:58+02:00,325,58,325
18400,688.81,EUR,Mercier GIE,2019-04-14T15:16:32+02:00,511,400,511
18401,6410.52,EUR,Pierre EI,2002-04-20T01:45:00+02:00,322,552,322
18402,142.41,EUR,Durand GIE,2002-09-14T12:57:55+02:00,787,243,787
18403,6452.56,EUR,Laine et Colin,2001-07-20T08:29:41+02:00,111,39,111
18404,8199.5,EUR,Fontaine et Bernard,2018-02-28T22:22:31+01:00,546,528,546
18405,1372.14,EUR,Barbier EI,2007-10-29T18:01:46+01:00,671,321,671
18406,8443.1,EUR,Pons SEM,2021-02-22T14:11:35+01:00,996,349,996
18407,1955.64,EUR,Arnaud SEM,2000-06-28T23:57:46+02:00,826,65,992
18408,8400.26,EUR,Giraud EI,2016-08-20T14:06:05+02:00,5,483,5
18409,3820.24,EUR,Leclercq et Guillaume,2019-09-01T02:19:43+02:00,815,447,815
18410,8499.78,EUR,Baron SARL,2010-05-01T20:40:05+02:00,818,939,818
18411,4590.78,EUR,Giraud SCOP,2003-05-13T02:47:20+02:00,104,126,104
18412,2414.12,SCR,Lecomte et Sanchez,2017-02-17T12:52:53+01:00,307,360,307
18413,1626.36,EUR,Rousseau et Huet,2002-02-11T00:01:19+01:00,490,821,490
18414,839.81,EUR,Guerin SARL,2010-04-18T14:55:12+02:00,908,595,908
18415,374.26,EUR,Hubert SA,2012-06-16T18:35:18+02:00,429,232,429
18416,712.8,EUR,Carpentier et Garnier,2023-02-11T03:38:33+01:00,837,507,837
18417,2334.61,EUR,Garcia et Renaud,2003-12-27T21:08:02+01:00,211,117,211
18418,4411.12,EUR,Renard SAS,2016-06-05T03:33:59+02:00,100,311,100
18419,2524.06,EUR,Lopez EI,2015-09-29T04:32:52+02:00,635,424,635
18420,4897.58,EUR,Charpentier SAS,2010-11-27T16:56:18+01:00,617,947,617
18421,6917.16,EUR,Arnaud et Berger,2005-06-01T03:53:59+02:00,775,458,775
18422,1008.5,EUR,Fabre SCOP,2021-03-25T01:57:36+01:00,251,721,251
18423,8119.1,EUR,Leroy et Da silva,2010-11-12T02:43:40+01:00,468,13,659
18424,680.57,EUR,Rey SARL,2000-07-11T13:30:24+02:00,222,853,222
18425,286636.28,EUR,Roussel EI,2006-01-03T00:57:31+01:00,546,858,546
18426,8831.72,EUR,Olivier GIE,2006-07-22T13:00:01+02:00,48,736,48
18427,7284.63,EUR,Marie SEM,2003-09-16T22:12:08+02:00,219,49,219
18428,1065.86,EUR,Arnaud SCOP,2001-08-21T09:54:05+02:00,889,984,889
18429,5613.76,EUR,Lucas SAS,2013-06-13T16:18:49+02:00,207,24,207
18430,7859.23,EUR,Laurent et Fleury,2010-10-17T12:08:30+02:00,515,920,515
18431,1614.04,EUR,Lemoine et Lemaire,2010-05-18T09:36:48+02:00,690,1000,690
18432,4708.98,EUR,Gerard GIE,2018-02-12T19:08:57+01:00,559,910,559
18433,2118.78,EUR,Remy et Dupont,2001-04-11T21:10:17+02:00,114,309,114
18434,9017.25,EUR,Robin SEM,2013-01-09T15:19:38+01:00,277,234,277
18435,157.94,EUR,Nguyen GIE,2016-10-26T01:02:25+02:00,164,367,984
18436,5421.94,EUR,Mathieu et Renaud,2005-09-30T16:51:46+02:00,834,279,834
18437,6315.37,EUR,Fabre et Leroux,2010-10-14T09:36:35+02:00,356,182,356
18438,4299.05,EUR,Moreau EI,2016-02-08T16:47:56+01:00,783,217,783
18439,3202.83,EUR,Gautier et Dumas,2021-08-11T19:03:45+02:00,787,225,787
18440,8019.29,EUR,Deschamps EI,2000-06-03T19:55:17+02:00,346,186,346
18441,6045.03,EUR,Bernard SA,2010-11-11T15:13:45+01:00,65,395,65
18442,191.57,EUR,Guillot GIE,2003-11-07T22:52:23+01:00,883,90,883
18443,9979.12,EUR,Collet et Fleury,2006-10-29T14:27:43+01:00,551,165,551
18444,1596.18,EUR,Petit EURL,2012-02-22T06:47:12+01:00,123,290,123
18445,7868.41,EUR,Brun et Duval,2015-03-30T15:45:02+02:00,229,124,229
18446,375.66,EUR,Guerin et Joly,2019-11-27T19:45:02+01:00,825,861,825
18447,22.95,EUR,Pierre GIE,2013-06-06T04:18:26+02:00,601,615,601
18448,8618.83,EUR,Da silva EI,2006-06-29T01:33:52+02:00,846,591,846
18449,9448.78,EUR,Maillard et Caron,2014-08-18T22:35:35+02:00,506,590,506
18450,7545.2,EUR,Roy et Simon,2002-08-29T11:04:22+02:00,763,880,763
18451,2305.47,THB,Vidal et Jean,2014-03-28T07:54:58+01:00,189,634,189
18452,2050.55,EUR,Caron SA,2011-02-03T09:19:49+01:00,392,787,392
18453,3727.53,EUR,Dupont SCOP,2003-01-16T05:56:15+01:00,41,21,41
18454,9695.79,EUR,Gonzalez SARL,2023-03-28T18:05:38+02:00,135,175,135
18455,8894.26,EUR,Giraud SA,2002-01-08T00:54:53+01:00,426,770,426
18456,6026.55,EUR,Clement et Colin,2003-11-25T09:52:46+01:00,138,349,138
18457,5459.86,EUR,Aubert et Picard,2001-07-03T01:57:23+02:00,494,88,494
18458,3931.31,PYG,Rolland EURL,2010-07-06T06:59:32+02:00,68,179,68
18459,3604.38,EUR,Renard et Prevost,2019-12-01T02:34:54+01:00,877,4,877
18460,2142.46,EUR,Brun SEM,2000-03-04T23:15:02+01:00,529,566,529
18461,2283.69,EUR,Lambert et Lucas,2001-08-01T06:12:12+02:00,126,236,126
18462,7272.97,EUR,Perrot EI,2017-02-08T21:29:57+01:00,551,939,551
18463,1103,EUR,Deschamps et Vincent,2008-11-20T12:51:21+01:00,414,591,414
18464,8880.29,EUR,David et Menard,2010-01-14T23:44:48+01:00,119,865,119
18465,9752.81,ETH,Pons et Roche,2010-09-11T03:52:56+02:00,312,944,312
18466,6460.09,EUR,Roche et Marchand,1999-06-13T19:56:18+02:00,556,51,556
18467,8229.06,EUR,Dupuis SEM,2019-09-16T10:21:14+02:00,306,83,306
18468,911.39,EUR,Aubert et Breton,1999-04-25T15:39:26+02:00,221,878,221
18469,8363.38,EUR,Fernandez et Lucas,2014-04-02T00:47:25+02:00,505,417,505
18470,2245.04,EUR,Boyer et Perrot,2023-09-27T05:37:44+02:00,953,664,953
18471,5718.76,EUR,Berger et Guerin,2002-03-20T12:33:21+01:00,481,703,481
18472,6853.68,EUR,Denis EURL,2006-11-07T10:32:58+01:00,527,767,527
18473,2204.39,EUR,Barre SA,2012-10-20T23:40:48+02:00,135,643,135
18474,5439.9,EUR,Barre SA,2005-06-29T06:22:52+02:00,841,567,841
18475,6803.54,EUR,Roux et Paul,2013-03-22T12:27:29+01:00,954,932,954
18476,313.78,EUR,Marty et Carpentier,2015-10-27T05:17:38+01:00,46,3,46
18477,610892.16,EUR,Remy et Rolland,2001-07-19T22:10:29+02:00,123,708,123
18478,9752.31,EUR,Brun et Prevost,2022-04-27T21:20:00+02:00,286,147,286
18479,8730.83,EUR,Huet EI,2014-11-19T06:40:18+01:00,355,858,355
18480,7847.55,EUR,Moreau EI,2008-08-22T02:58:08+02:00,353,785,353
18481,5165.06,EUR,Rolland SA,2000-06-15T07:22:22+02:00,765,40,765
18482,5210.73,EUR,Gaillard SAS,2011-10-10T07:26:01+02:00,515,551,515
18483,4970.81,EUR,Gerard EI,2010-12-31T17:53:57+01:00,320,185,320
18484,184757.53,EUR,Bernard et Robert,2023-04-28T01:00:00+02:00,233,946,233
18485,3136.17,EUR,Meunier et Deschamps,2017-04-13T18:00:04+02:00,374,528,374
18486,1687.33,EUR,Blanc SEM,2019-08-18T17:29:01+02:00,79,999,980
18487,1507.63,EUR,Chevalier et Robin,2011-02-06T05:23:36+01:00,480,263,480
18488,6777.17,EUR,Paris et Deschamps,2000-02-12T06:03:30+01:00,541,172,541
18489,2885.77,EUR,Giraud et Girard,2018-07-30T11:13:25+02:00,287,350,287
18490,1838.52,EUR,Marie et Boyer,2000-09-22T09:09:23+02:00,666,280,666
18491,3656.89,EUR,Le roux et Rousseau,2004-11-24T18:52:26+01:00,467,629,467
18492,582.58,EUR,Marty et Perrin,2009-04-08T12:54:21+02:00,794,142,794
18493,2528.6,EUR,Joly et Louis,2003-06-12T09:44:20+02:00,537,151,537
18494,5083.04,EUR,Rey SAS,2020-01-27T11:33:01+01:00,435,177,467
18495,9439.73,EUR,Henry SARL,2003-12-26T18:55:36+01:00,486,413,358
18496,5898.27,EUR,Perrin et Aubry,2000-11-09T22:37:07+01:00,646,215,646
18497,2980.89,EUR,Roy GIE,2013-04-14T02:09:01+02:00,653,876,653
18498,1435.53,EUR,Gauthier SA,2005-11-27T07:50:46+01:00,319,4,319
18499,5607.79,EUR,Dufour et Rodriguez,2009-11-26T17:21:30+01:00,94,589,94
18500,1880.43,EUR,Francois SA,2005-06-07T10:23:13+02:00,818,349,602
18501,8074.5,EUR,Olivier et Bourgeois,2000-11-22T06:45:26+01:00,545,593,545
18502,641860.78,EUR,Dupuis et Martinez,2000-02-14T01:03:21+01:00,624,401,624
18503,5744.28,EUR,Carre et Renaud,1999-09-28T21:16:24+02:00,350,898,350
18504,9320.97,EUR,Boyer et Roussel,2012-03-22T10:12:46+01:00,230,830,230
18505,2986,EUR,Roy GIE,2001-04-04T17:19:45+02:00,357,417,357
18506,585022.15,EUR,Lacroix et Breton,2017-09-03T18:50:23+02:00,823,623,83
18507,9156.72,EUR,Petit SARL,2017-11-10T19:17:56+01:00,171,138,171
18508,7254.38,EUR,Fernandez SARL,2003-02-15T03:23:08+01:00,746,669,746
18509,4234.31,LBP,Philippe et Carpentier,2013-05-03T01:59:58+02:00,197,288,197
18510,9614.6,EUR,Roy EI,2002-10-08T18:27:06+02:00,755,480,755
18511,3420.32,EUR,Girard et Dupuis,2006-08-13T22:26:00+02:00,414,907,414
18512,9900.75,EUR,Clement SA,2000-05-20T13:58:46+02:00,225,752,225
18513,2070.08,HUF,Charpentier EURL,2014-06-05T11:14:27+02:00,569,389,569
18514,4366,EUR,Philippe EURL,2003-08-19T04:28:00+02:00,932,882,932
18515,4525.99,EUR,Lucas GIE,2018-02-14T06:44:39+01:00,663,492,663
18516,9554.08,EUR,Fournier et Francois,2017-05-05T08:29:57+02:00,176,228,176
18517,4862.07,EUR,Guyot et Dumas,2007-05-05T17:35:34+02:00,160,253,160
18518,7940.07,EUR,Dumas SARL,2004-04-24T03:21:48+02:00,79,258,79
18519,7382.81,EUR,Prevost EI,2014-07-08T16:24:52+02:00,216,105,216
18520,604214.38,ARS,Schneider SA,2004-01-01T23:20:45+01:00,621,601,621
18521,1433.14,EUR,Fabre et Meyer,2017-07-01T07:41:49+02:00,785,959,785
18522,4518.02,EUR,Picard SCOP,2020-09-16T12:45:47+02:00,567,802,415
18523,5412.94,EUR,Vasseur et Lemaire,2019-04-22T05:53:40+02:00,791,683,791
18524,5476.29,EUR,Prevost EI,2011-01-15T08:59:31+01:00,694,285,694
18525,6775.4,EUR,Simon et Charpentier,2008-07-10T17:54:33+02:00,748,470,748
18526,115.17,EUR,Prevost et Giraud,2021-02-16T18:41:20+01:00,274,637,274
18527,9561.58,EUR,Simon et Riviere,2004-01-02T11:57:46+01:00,662,990,662
18528,1404.25,EUR,Roy SARL,2020-07-01T04:21:06+02:00,510,227,314
18529,717.56,EUR,Perrot SEM,2014-09-13T14:13:14+02:00,258,810,258
18530,2521.73,EUR,Paris SAS,2005-10-10T16:37:20+02:00,915,726,132
18531,6382.24,EUR,Clement EURL,2005-04-30T19:32:10+02:00,426,555,426
18532,9274.85,EUR,Breton et Maillard,2023-09-05T19:34:40+02:00,999,406,999
18533,1478.17,EUR,Cousin et Pierre,2020-07-01T15:23:34+02:00,9,873,9
18534,5851.15,EUR,Boyer SCOP,2004-06-05T07:11:56+02:00,22,485,22
18535,178.41,EUR,Louis et Leclercq,2010-06-23T22:56:37+02:00,399,806,115
18536,2120.65,EUR,Pons EI,2018-06-23T22:04:50+02:00,96,154,96
18537,8075.11,EUR,Laine et Guillaume,2000-10-18T05:08:30+02:00,871,873,871
18538,8653.89,RON,Maillard EURL,2002-04-27T17:08:59+02:00,140,183,140
18539,5326.72,BDT,Bernard SCOP,2013-10-26T19:36:30+02:00,135,518,135
18540,622.29,EUR,Muller EI,2021-08-02T10:34:11+02:00,546,630,546
18541,1469.94,EUR,Marchal GIE,2013-01-21T01:49:22+01:00,489,58,489
18542,5914.09,NOK,Olivier SA,2000-01-25T07:42:53+01:00,654,73,654
18543,1242.33,EUR,Berger et Riviere,2006-12-19T17:52:48+01:00,232,601,232
18544,1630.09,EUR,Pierre et Rolland,2011-10-04T23:27:17+02:00,415,187,415
18545,6254.93,EUR,Thomas SAS,2013-01-25T22:36:59+01:00,534,962,534
18546,4758.29,JOD,Leclercq SCOP,2012-05-30T21:32:31+02:00,879,122,879
18547,2764.81,EUR,Maillard et Roussel,2020-03-11T02:33:25+01:00,306,922,306
18548,7368.09,EUR,Nicolas EI,2019-10-26T19:06:04+02:00,385,324,385
18549,6314.23,EUR,Muller GIE,2006-04-30T02:25:14+02:00,831,325,831
18550,3759.14,EUR,Andre et Dupont,2022-09-27T09:47:11+02:00,722,868,722
